Id,MSSubClass,MSZoning,Street,LotShape,BldgType,OverallQual,YearBuilt,YearRemodAdd,MasVnrType,HeatingQC,CentralAir,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1270,50,RL,Pave,Reg,1Fam,5,1958,1958,BrkFace,TA,Y,1524,1,1,3,1,TA,7,0,1,0,7,2007,WD,Normal,144000
1271,40,RL,Pave,Reg,1Fam,7,1979,1979,None,TA,Y,1524,0,1,0,1,Gd,4,1,2,0,4,2010,WD,Normal,260000
1272,20,RL,Pave,IR1,1Fam,6,1968,1968,None,Gd,Y,1489,2,0,3,1,Gd,7,1,2,0,8,2009,WD,Normal,185750
1273,20,RL,Pave,IR1,1Fam,5,1965,1965,BrkFace,TA,Y,935,1,0,3,1,TA,5,0,1,0,11,2006,WD,Normal,137000
1274,80,RL,Pave,IR1,1Fam,6,1959,2006,BrkFace,Gd,Y,1357,1,0,2,1,Ex,5,1,1,0,5,2008,WD,Normal,177000
1275,50,RL,Pave,Reg,1Fam,5,1910,2003,None,Ex,Y,1250,2,0,3,1,TA,8,1,2,0,11,2007,WD,Normal,139000
1276,90,RL,Pave,Reg,Duplex,5,1948,1950,Stone,Gd,Y,1920,2,0,4,2,TA,10,0,2,0,7,2007,WD,Normal,137000
1277,60,RL,Pave,IR1,1Fam,6,1972,1972,None,TA,Y,1395,1,1,3,1,TA,6,1,2,0,12,2009,WD,Normal,162000
1278,80,RL,Pave,IR1,1Fam,6,1967,1976,BrkFace,Fa,Y,1724,1,1,3,1,TA,7,1,2,0,6,2009,WD,Normal,197900
1279,60,RL,Pave,Reg,1Fam,8,2002,2002,NA,Ex,Y,2031,2,1,3,1,Gd,7,1,2,0,3,2008,WD,Normal,237000
1280,50,C (all),Pave,Reg,1Fam,4,1920,1950,None,TA,Y,1128,1,0,2,1,TA,6,0,2,0,4,2010,COD,Abnorml,68400
1281,20,RL,Pave,IR1,1Fam,7,2002,2002,BrkFace,Ex,Y,1573,2,0,3,1,Gd,6,0,2,0,3,2009,WD,Normal,227000
1282,20,RL,Pave,IR1,1Fam,7,1990,1990,BrkFace,TA,Y,1339,2,0,2,1,TA,6,1,2,0,7,2006,WD,Normal,180000
1283,20,RL,Pave,IR1,1Fam,5,1977,2008,None,TA,Y,1040,2,0,3,1,Gd,5,0,2,0,9,2009,WD,Normal,150500
1284,90,RL,Pave,Reg,Duplex,6,1971,1971,None,TA,Y,1824,2,2,4,2,TA,8,0,0,0,4,2010,WD,Normal,139000
1285,50,RL,Pave,Reg,1Fam,6,1919,1990,None,Ex,Y,2447,2,0,4,1,Gd,10,1,1,0,3,2010,WD,Normal,169000
1286,50,RM,Pave,Reg,1Fam,6,1939,1950,None,Ex,Y,1412,1,0,4,1,TA,6,1,1,0,5,2009,WD,Normal,132500
1287,20,RL,Pave,Reg,1Fam,6,1963,1963,BrkFace,TA,Y,1328,1,1,3,1,TA,6,2,2,0,6,2010,WD,Normal,143000
1288,20,RL,Pave,IR1,1Fam,5,1964,1964,BrkCmn,Fa,Y,1582,2,0,4,1,TA,7,0,2,0,6,2006,WD,Normal,190000
1289,120,RL,Pave,IR1,TwnhsE,8,2000,2000,None,Ex,Y,1659,2,0,2,1,Ex,5,1,2,0,10,2009,WD,Normal,278000
1290,60,RL,Pave,IR1,1Fam,8,2006,2006,Stone,Ex,Y,1970,2,1,3,1,Ex,8,1,3,0,10,2006,New,Partial,281000
1291,80,RL,Pave,IR1,1Fam,5,1964,1964,BrkFace,TA,Y,1152,1,0,3,1,TA,6,1,2,0,4,2010,WD,Normal,180500
1292,160,RM,Pave,Reg,Twnhs,5,1972,1972,BrkFace,TA,Y,1302,2,1,3,1,TA,6,0,1,0,2,2009,WD,Normal,119500
1293,70,RM,Pave,Reg,1Fam,5,1892,1965,None,TA,N,2372,2,0,4,2,TA,11,0,1,0,12,2009,WD,Normal,107500
1294,60,RL,Pave,Reg,1Fam,7,1976,1976,None,TA,Y,1664,2,1,4,1,TA,8,1,2,0,3,2006,WD,Normal,162900
1295,20,RL,Pave,Reg,1Fam,5,1955,1990,None,TA,Y,864,1,0,2,1,TA,5,0,2,0,4,2006,WD,Normal,115000
1296,20,RL,Pave,Reg,1Fam,5,1968,1968,BrkFace,Gd,Y,1052,1,1,3,1,TA,5,0,1,0,11,2006,WD,Normal,138500
1297,20,RL,Pave,Reg,1Fam,5,1963,1963,BrkFace,Gd,Y,1128,2,0,3,1,TA,6,0,2,0,12,2008,WD,Normal,155000
1298,180,RM,Pave,Reg,TwnhsE,6,2005,2006,BrkFace,Gd,Y,1072,2,0,2,1,TA,5,0,2,0,6,2006,New,Partial,140000
1299,60,RL,Pave,IR3,1Fam,10,2008,2008,Stone,Ex,Y,5642,2,1,3,1,Ex,12,3,2,0,1,2008,New,Partial,160000
1300,20,RL,Pave,Reg,1Fam,5,1959,1994,None,Ex,Y,1246,1,1,3,1,Gd,6,0,1,0,5,2010,WD,Normal,154000
1301,60,RL,Pave,IR1,1Fam,7,1999,1999,None,Ex,Y,1983,2,1,3,1,Gd,9,1,2,0,5,2009,WD,Normal,225000
1302,70,RL,Pave,IR1,1Fam,6,1942,1950,None,Fa,Y,1494,1,0,3,1,Gd,7,2,1,0,11,2009,WD,Normal,177500
1303,60,RL,Pave,Reg,1Fam,8,1994,1994,BrkFace,Ex,Y,2526,2,1,4,1,Gd,8,1,3,0,12,2006,WD,Normal,290000
1304,20,RL,Pave,Reg,1Fam,7,2005,2005,BrkFace,Ex,Y,1616,2,0,3,1,Gd,7,0,3,0,4,2006,WD,Normal,232000
1305,160,RM,Pave,Reg,TwnhsE,7,2004,2004,Stone,Ex,Y,1708,2,0,3,1,Gd,7,0,2,0,4,2006,WD,Normal,130000
1306,20,RL,Pave,IR1,1Fam,9,2006,2007,Stone,Ex,Y,1652,2,0,2,1,Ex,6,2,2,0,11,2009,WD,Normal,325000
1307,120,RL,Pave,IR1,TwnhsE,7,2005,2006,Stone,Ex,Y,1368,2,0,2,1,Gd,6,1,2,0,9,2006,New,Partial,202500
1308,20,RL,Pave,Reg,1Fam,5,1994,1995,None,Ex,Y,990,1,0,3,1,TA,5,0,2,0,5,2009,WD,Normal,138000
1309,20,RM,Pave,Reg,1Fam,5,1948,2005,None,Ex,Y,1122,1,0,2,1,Gd,6,0,2,0,5,2008,WD,Normal,147000
1310,20,RL,Pave,Reg,1Fam,6,1991,1991,BrkFace,Gd,Y,1294,2,0,3,1,Gd,6,0,2,0,6,2008,WD,Normal,179200
1311,20,RL,Pave,Reg,1Fam,7,1959,2002,None,TA,Y,1902,2,0,3,1,Ex,7,2,2,0,5,2010,WD,Normal,335000
1312,20,RL,Pave,Reg,1Fam,7,2005,2007,BrkFace,Ex,Y,1274,2,0,3,1,Gd,6,0,2,0,1,2007,New,Partial,203000
1313,60,RL,Pave,IR1,1Fam,8,1990,1990,BrkFace,Ex,Y,2810,2,1,4,1,Gd,9,1,2,0,6,2007,WD,Normal,302000
1314,60,RL,Pave,IR1,1Fam,9,1999,1999,BrkFace,Ex,Y,2599,2,1,4,1,Gd,10,1,3,0,5,2010,WD,Normal,333168
1315,20,RL,Pave,Reg,1Fam,4,1954,1954,None,Ex,Y,948,1,0,3,1,TA,5,1,1,0,10,2007,WD,Normal,119000
1316,60,RL,Pave,Reg,1Fam,6,1969,1969,None,TA,Y,2112,2,1,4,1,TA,9,2,2,0,6,2008,WD,Normal,206900
1317,20,RL,Pave,IR1,1Fam,8,2008,2008,Stone,Ex,Y,1630,2,0,3,1,Ex,8,1,3,0,1,2009,WD,Normal,295493
1318,120,FV,Pave,Reg,TwnhsE,7,2006,2007,None,Ex,Y,1352,2,0,2,1,Gd,5,1,2,0,4,2007,New,Partial,208900
1319,20,RL,Pave,IR2,1Fam,8,2001,2002,BrkFace,Ex,Y,1787,2,0,3,1,Gd,7,1,3,0,8,2006,WD,Normal,275000
1320,20,RL,Pave,Reg,1Fam,4,1954,1954,BrkFace,Ex,Y,948,1,0,3,1,TA,5,0,1,0,2,2007,WD,Normal,111000
1321,20,RL,Pave,Reg,1Fam,6,1957,1957,None,Gd,Y,1478,1,1,3,1,TA,6,2,2,0,6,2009,WD,Normal,156500
1322,20,RL,Pave,IR1,1Fam,3,1949,1950,None,TA,N,720,1,0,2,1,TA,4,0,1,0,7,2008,WD,Normal,72500
1323,60,RL,Pave,IR1,1Fam,7,1992,1992,None,Ex,Y,1923,2,1,3,1,Gd,8,1,2,0,6,2010,WD,Normal,190000
1324,30,RL,Pave,Reg,1Fam,4,1940,1950,None,Gd,Y,708,1,0,2,1,Fa,5,0,0,0,12,2009,WD,Normal,82500
1325,20,RL,Pave,Reg,1Fam,8,2006,2007,BrkFace,Ex,Y,1795,2,0,2,1,Gd,7,1,3,0,2,2007,New,Partial,147000
1326,30,RM,Pave,Reg,1Fam,4,1922,1950,None,Fa,N,796,1,0,2,1,TA,5,0,0,0,1,2008,WD,Normal,55000
1327,30,RH,Pave,Reg,1Fam,3,1931,2006,None,Ex,Y,774,1,0,3,1,Gd,6,0,0,0,5,2007,WD,Normal,79000
1328,20,RL,Pave,Reg,1Fam,5,1982,2008,None,Ex,Y,816,1,0,3,1,Gd,5,1,1,0,10,2008,WD,Normal,130500
1329,50,RM,Pave,Reg,1Fam,6,1920,1950,None,Ex,Y,2792,2,0,5,1,TA,8,2,2,1150,6,2008,WD,Normal,256000
1330,60,RL,Pave,IR1,1Fam,7,1998,1998,None,Gd,Y,1632,2,1,3,1,TA,8,1,2,0,6,2006,WD,Normal,176500
1331,20,RL,Pave,Reg,1Fam,8,2006,2006,Stone,Ex,Y,1588,2,0,3,1,Gd,7,1,3,0,12,2007,WD,Normal,227000
1332,80,RL,Pave,IR1,1Fam,5,1976,1976,None,Gd,Y,954,1,0,3,1,TA,6,0,2,0,7,2006,WD,Normal,132500
1333,20,RL,Pave,Reg,1Fam,4,1938,1958,None,Ex,Y,816,1,0,2,1,TA,3,1,1,0,5,2009,WD,Normal,100000
1334,50,RM,Pave,Reg,1Fam,5,1938,1995,None,Ex,Y,1360,1,1,2,1,Gd,6,0,1,0,7,2006,WD,Normal,125500
1335,160,RM,Pave,Reg,TwnhsE,5,1970,1970,None,TA,Y,1365,1,1,3,1,TA,7,0,2,0,5,2009,WD,Normal,125000
1336,20,RL,Pave,Reg,1Fam,6,1977,1977,BrkFace,TA,Y,1334,2,0,2,1,TA,6,1,2,0,4,2009,WD,Normal,167900
1337,90,RL,Pave,IR1,Duplex,5,1973,1973,BrkFace,TA,Y,1656,2,0,4,2,TA,8,0,2,0,11,2008,WD,Normal,135000
1338,30,RM,Pave,IR1,1Fam,4,1941,1950,None,Fa,N,693,1,0,2,1,Fa,4,0,0,0,3,2006,WD,Normal,52500
1339,60,RL,Pave,IR1,1Fam,7,2002,2002,None,Ex,Y,1861,2,1,3,1,Gd,8,0,2,0,6,2006,WD,Normal,200000
1340,20,RL,Pave,IR1,1Fam,5,1972,1972,None,Ex,Y,864,1,0,3,1,TA,5,0,1,0,6,2006,WD,Normal,128500
1341,20,RL,Pave,Reg,1Fam,4,1971,1971,None,TA,Y,872,1,0,3,1,TA,5,0,4,0,6,2007,WD,Normal,123000
1342,20,RL,Pave,Reg,1Fam,6,2003,2004,None,Ex,Y,1114,1,0,3,1,Gd,6,0,2,0,7,2008,WD,Normal,155000
1343,60,RL,Pave,Reg,1Fam,8,2002,2002,BrkFace,Ex,Y,2169,2,1,3,1,Gd,7,1,2,0,8,2007,WD,Normal,228500
1344,50,RL,Pave,Reg,1Fam,6,1928,1950,None,Gd,Y,1913,1,1,3,1,TA,9,1,2,0,3,2009,WD,Normal,177000
1345,60,RL,Pave,IR1,1Fam,7,2006,2006,None,Ex,Y,1456,2,1,3,1,Gd,8,1,2,0,7,2007,New,Partial,155835
1346,30,RM,Pave,Reg,1Fam,4,1920,1950,None,Gd,Y,960,1,0,2,1,Fa,5,0,1,0,7,2007,WD,Normal,108500
1347,20,RL,Pave,IR2,1Fam,7,1968,2003,None,TA,Y,2156,2,0,3,1,TA,9,1,2,0,6,2006,WD,Normal,262500
1348,20,RL,Pave,IR1,1Fam,8,2006,2007,Stone,Ex,Y,1776,2,0,3,1,Gd,7,1,3,0,5,2007,New,Partial,283463
1349,20,RL,Pave,IR3,1Fam,7,1998,1998,None,Ex,Y,1494,2,0,3,1,Gd,5,1,2,0,8,2007,WD,Normal,215000
1350,70,RM,Pave,Reg,1Fam,8,1872,1987,None,Fa,N,2358,2,0,4,1,TA,8,0,0,0,12,2008,WD,Normal,122000
1351,90,RL,Pave,Reg,Duplex,5,1969,1969,BrkFace,TA,Y,2634,2,2,6,2,TA,12,0,4,0,8,2009,WD,Normal,200000
1352,60,RL,Pave,IR1,1Fam,6,1962,1962,BrkFace,Ex,Y,1716,1,1,4,1,TA,8,1,2,0,3,2008,WD,Normal,171000
1353,50,RM,Pave,Reg,1Fam,6,1937,2000,None,TA,Y,1176,1,0,2,1,TA,4,0,2,0,7,2009,WD,Normal,134900
1354,50,RL,Pave,IR1,1Fam,8,1995,1996,BrkFace,Ex,Y,3238,2,1,4,1,Gd,9,1,3,0,3,2010,WD,Normal,410000
1355,60,RL,Pave,IR1,1Fam,7,2000,2000,None,Ex,Y,1865,2,1,3,1,Gd,7,1,3,0,6,2008,WD,Normal,235000
1356,80,RL,Pave,IR1,1Fam,7,1968,1992,BrkFace,Gd,Y,1920,3,0,4,1,Gd,8,1,2,0,9,2006,WD,Normal,170000
1357,20,RL,Pave,Reg,1Fam,5,1966,1966,BrkFace,TA,Y,892,1,0,3,1,TA,5,0,1,0,10,2008,WD,Normal,110000
1358,20,RL,Pave,IR1,1Fam,5,1971,2008,None,Ex,Y,1078,1,1,3,1,TA,6,1,2,0,4,2010,WD,Normal,149900
1359,160,FV,Pave,Reg,Twnhs,6,2000,2000,BrkFace,Ex,Y,1573,2,1,3,1,Gd,5,0,2,0,6,2010,WD,Normal,177500
1360,20,RL,Pave,Reg,1Fam,9,2004,2005,BrkFace,Ex,Y,1980,2,0,3,1,Ex,8,1,3,0,9,2006,WD,Normal,315000
1361,70,RL,Pave,Reg,1Fam,5,1921,1998,None,Ex,Y,2601,3,1,4,1,TA,8,0,2,0,5,2008,WD,Normal,189000
1362,20,RL,Pave,IR1,1Fam,7,2005,2005,Stone,Ex,Y,1530,2,0,3,1,Gd,7,1,2,0,6,2009,WD,Normal,260000
1363,50,RL,Pave,IR1,1Fam,4,1920,2007,None,Gd,Y,1738,2,0,4,1,TA,7,1,1,0,6,2009,WD,Normal,104900
1364,60,RL,Pave,IR1,1Fam,6,2006,2007,None,Ex,Y,1412,2,1,3,1,Gd,6,1,2,0,3,2007,New,Partial,156932
1365,160,FV,Pave,Reg,TwnhsE,7,2005,2005,None,Ex,Y,1200,2,1,2,1,Gd,4,0,2,0,4,2006,WD,Abnorml,144152
1366,60,FV,Pave,Reg,1Fam,7,2000,2000,None,Ex,Y,1674,2,1,3,1,Gd,7,0,2,0,1,2010,WD,Normal,216000
1367,60,RL,Pave,IR1,1Fam,7,1999,1999,BrkFace,Ex,Y,1790,2,1,3,1,Gd,7,0,2,0,6,2008,WD,Abnorml,193000
1368,160,RM,Pave,Reg,TwnhsE,5,1977,1977,None,Ex,Y,1475,2,0,4,1,TA,6,1,1,0,7,2006,WD,Normal,127000
1369,120,RM,Pave,Reg,TwnhsE,6,2003,2004,BrkFace,Ex,Y,848,1,0,1,1,Gd,4,0,2,0,6,2009,WD,Normal,144000
1370,20,RL,Pave,IR2,1Fam,8,2003,2003,BrkFace,Ex,Y,1668,2,0,3,1,Gd,8,1,2,0,5,2010,WD,Normal,232000
1371,50,RL,Pave,Reg,1Fam,4,1920,1950,None,Ex,Y,1374,1,0,2,1,TA,6,0,1,0,10,2009,WD,Normal,105000
1372,80,RL,Pave,Reg,1Fam,6,1955,1996,None,Gd,Y,1661,1,0,3,1,Gd,8,1,1,0,10,2008,WD,Normal,165500
1373,60,RL,Pave,Reg,1Fam,7,1998,1998,None,Ex,Y,2097,2,1,3,1,Gd,8,1,2,0,6,2006,WD,Normal,274300
1374,20,RL,Pave,Reg,1Fam,10,2001,2002,BrkFace,Ex,Y,2633,2,1,2,1,Ex,8,2,3,0,3,2007,WD,Normal,466500
1375,60,FV,Pave,Reg,1Fam,7,2005,2005,None,Ex,Y,1958,2,1,3,1,Gd,9,1,3,0,7,2008,WD,Normal,250000
1376,20,RL,Pave,IR1,1Fam,8,2007,2007,BrkFace,Ex,Y,1571,2,0,3,1,Gd,7,1,3,0,12,2007,New,Partial,239000
1377,30,RL,Pave,Reg,1Fam,6,1930,1950,None,TA,N,790,1,0,2,1,TA,4,0,1,0,4,2008,WD,Normal,91000
1378,50,RL,Pave,Reg,1Fam,5,1941,1960,None,Ex,Y,1604,2,0,3,1,TA,6,0,2,0,7,2009,WD,Normal,117000
1379,160,RM,Pave,Reg,Twnhs,6,1973,1973,BrkFace,TA,Y,987,1,1,2,1,TA,5,0,1,0,6,2006,WD,Normal,83000
1380,80,RL,Pave,Reg,1Fam,5,2006,2007,None,Gd,Y,1394,2,1,3,1,Gd,7,0,2,0,5,2008,WD,Normal,167500
1381,30,RL,Pave,Reg,1Fam,3,1914,1950,None,TA,N,864,1,0,2,1,TA,5,0,1,0,6,2010,WD,Normal,58500
1382,20,RL,Pave,IR1,1Fam,6,1970,1970,None,Ex,Y,2117,2,1,4,1,TA,7,2,2,0,5,2008,WD,Normal,237500
1383,70,RM,Pave,Reg,1Fam,7,1920,1950,None,Ex,Y,1762,1,1,4,1,Gd,8,0,2,0,10,2006,WD,Normal,157000
1384,30,RL,Pave,Reg,1Fam,5,1918,2007,None,Ex,Y,1416,2,0,3,1,Gd,7,0,2,0,8,2007,WD,Normal,112000
1385,50,RL,Pave,Reg,1Fam,6,1939,1950,None,TA,Y,1258,1,0,2,1,TA,6,0,1,0,10,2009,WD,Normal,105000
1386,50,RM,Pave,Reg,1Fam,4,1922,2007,None,Gd,Y,1154,1,0,3,1,Gd,7,0,1,0,5,2010,WD,Normal,125500
1387,60,RL,Pave,IR1,1Fam,7,1978,1978,BrkFace,TA,Y,2784,3,1,5,1,Gd,12,2,2,2000,7,2006,WD,Normal,250000
1388,50,RM,Pave,Reg,1Fam,6,1916,1950,None,TA,N,2526,2,0,5,1,Gd,10,1,1,0,8,2007,CWD,Family,136000
1389,20,RL,Pave,IR1,1Fam,9,2006,2007,Stone,Ex,Y,1746,2,0,3,1,Ex,7,2,3,0,10,2009,WD,Normal,377500
1390,50,RM,Pave,Reg,1Fam,6,1941,1950,None,Ex,Y,1218,1,0,3,1,TA,6,1,2,0,3,2007,WD,Normal,131000
1391,20,RL,Pave,Reg,1Fam,7,2000,2000,BrkFace,Ex,Y,1525,2,0,3,1,Gd,6,0,2,0,9,2006,WD,Normal,235000
1392,90,RL,Pave,Reg,Duplex,5,1967,1967,None,TA,Y,1584,2,0,4,2,TA,8,0,3,0,4,2009,WD,Normal,124000
1393,85,RL,Pave,Reg,1Fam,5,1967,1967,None,TA,Y,900,1,0,3,1,TA,6,1,1,0,12,2006,WD,Normal,123000
1394,190,RM,Pave,Reg,2fmCon,6,1905,2000,None,Ex,N,1912,2,0,3,2,TA,7,1,2,0,4,2008,WD,Normal,163000
1395,120,RL,Pave,Reg,TwnhsE,7,2006,2006,BrkFace,Ex,Y,1500,2,0,2,1,Gd,6,1,3,0,10,2006,New,Partial,246578
1396,60,RL,Pave,IR1,1Fam,8,2005,2006,BrkFace,Ex,Y,2482,2,1,4,1,Gd,9,1,3,0,2,2007,WD,Normal,281213
1397,20,RL,Pave,IR1,1Fam,5,1948,1950,None,TA,Y,1687,1,0,3,1,TA,7,2,2,0,6,2010,WD,Normal,160000
1398,70,RM,Pave,Reg,1Fam,5,1920,2004,None,Ex,Y,1513,1,1,4,1,TA,8,0,1,0,5,2007,WD,Normal,137500
1399,50,RL,Pave,Reg,1Fam,5,1950,1982,None,Gd,Y,1904,1,1,3,1,TA,7,0,1,0,5,2009,WD,Normal,138000
1400,50,RL,Pave,Reg,1Fam,6,1925,1990,None,Ex,Y,1608,2,1,3,1,Gd,7,1,1,0,10,2009,WD,Normal,137450
1401,50,RM,Pave,Reg,1Fam,6,1929,1950,None,TA,Y,1158,1,0,3,1,TA,5,1,1,0,7,2008,WD,Normal,120000
1402,60,RL,Pave,IR1,1Fam,6,2004,2004,None,Ex,Y,1593,2,1,3,1,TA,8,1,2,0,4,2008,WD,Normal,193000
1403,20,RL,Pave,Reg,1Fam,7,2006,2006,None,Ex,Y,1294,2,0,2,1,Gd,6,1,2,0,7,2006,New,Partial,193879
1404,20,RL,Pave,IR1,1Fam,8,2007,2007,Stone,Ex,Y,1464,2,0,3,1,Gd,6,0,3,0,8,2007,WD,Normal,282922
1405,50,RL,Pave,Reg,1Fam,3,1915,1950,None,TA,Y,1214,1,0,3,1,TA,6,0,3,0,1,2006,WD,Family,105000
1406,120,RM,Pave,IR1,TwnhsE,8,2004,2005,Stone,Ex,Y,1646,2,0,2,1,Gd,5,1,2,0,1,2008,WD,Normal,275000
1407,85,RL,Pave,Reg,1Fam,5,1972,2007,None,TA,Y,768,1,0,2,1,TA,5,0,2,0,3,2009,WD,Normal,133000
1408,20,RL,Pave,IR1,1Fam,5,1985,1985,None,Ex,Y,833,1,0,3,1,TA,5,0,0,0,3,2009,WD,Normal,112000
1409,70,RM,Pave,Reg,1Fam,4,1910,1950,None,Gd,Y,1363,1,0,3,1,TA,6,0,2,0,6,2010,WD,Normal,125500
1410,60,RL,Pave,IR1,1Fam,7,1986,1991,BrkFace,Gd,Y,2093,2,1,3,1,TA,7,1,2,0,11,2008,WD,Normal,215000
1411,60,RL,Pave,Reg,1Fam,7,2001,2001,None,Ex,Y,1840,2,1,3,1,Gd,6,0,2,0,6,2009,WD,Normal,230000
1412,50,RL,Pave,Reg,1Fam,6,1950,2005,None,Ex,Y,1668,1,1,3,1,TA,6,0,1,0,9,2009,WD,Normal,140000
1413,90,RL,Pave,Reg,Duplex,4,1949,1950,None,Fa,N,1040,2,0,2,2,TA,6,0,2,0,6,2009,WD,Normal,90000
1414,20,RL,Pave,IR1,1Fam,8,2005,2006,Stone,Ex,Y,1844,2,0,2,1,Gd,7,1,2,0,9,2009,COD,Abnorml,257000
1415,50,RL,Pave,Reg,1Fam,6,1923,2000,None,Gd,Y,1848,1,1,4,1,Gd,8,1,2,0,6,2008,WD,Normal,207000
1416,120,RL,Pave,Reg,TwnhsE,7,2007,2007,BrkFace,Ex,Y,1569,2,0,1,1,Gd,7,1,3,0,5,2009,WD,Normal,175900
1417,190,RM,Pave,Reg,2fmCon,4,1885,1950,None,Gd,Y,2290,2,0,4,2,TA,11,0,2,0,4,2010,WD,Normal,122500
1418,60,RL,Pave,IR1,1Fam,8,1998,1998,BrkFace,Ex,Y,2450,2,1,3,1,Gd,7,1,3,0,5,2009,WD,Normal,340000
1419,20,RL,Pave,Reg,1Fam,5,1963,1963,None,TA,Y,1144,1,1,3,1,TA,6,0,1,0,8,2008,COD,Normal,124000
1420,20,RL,Pave,IR1,1Fam,6,1969,1969,BrkFace,Gd,Y,1844,2,0,3,1,Gd,7,1,2,0,12,2006,WD,Normal,223000
1421,60,RL,Pave,Reg,1Fam,6,1968,1968,BrkFace,Gd,Y,1416,2,1,3,1,TA,7,1,2,0,5,2006,WD,Normal,179900
1422,120,RL,Pave,Reg,TwnhsE,6,1977,1977,None,TA,Y,1069,2,0,2,1,TA,4,1,2,0,7,2010,WD,Normal,127500
1423,120,RM,Pave,Reg,TwnhsE,6,2003,2003,BrkFace,Ex,Y,848,1,0,1,1,Gd,3,0,2,0,3,2008,WD,Normal,136500
1424,80,RL,Pave,IR1,1Fam,6,1966,1966,None,TA,Y,2201,2,0,4,1,Gd,8,1,2,0,8,2006,WD,Alloca,274970
1425,20,RL,Pave,Reg,1Fam,5,1958,1983,None,TA,Y,1344,1,0,2,1,TA,6,1,1,0,6,2007,WD,Normal,144000
1426,20,RL,Pave,IR1,1Fam,6,1959,1959,Stone,Ex,Y,1252,1,0,3,1,Gd,7,0,2,0,10,2008,WD,Normal,142000
1427,60,RL,Pave,IR1,1Fam,7,1994,1994,BrkFace,Ex,Y,2127,2,1,3,1,Gd,5,2,2,0,8,2008,WD,Normal,271000
1428,50,RL,Pave,Reg,1Fam,5,1945,1950,None,TA,Y,1558,1,1,3,1,TA,6,1,1,0,4,2008,WD,Normal,140000
1429,30,RM,Pave,Reg,1Fam,5,1940,1992,Stone,TA,Y,804,1,0,2,1,Gd,4,2,1,0,2,2010,WD,Abnorml,119000
1430,20,RL,Pave,IR1,1Fam,6,1981,1981,BrkFace,Ex,Y,1440,2,0,3,1,Gd,7,1,2,0,4,2007,WD,Normal,182900
1431,60,RL,Pave,IR3,1Fam,5,2005,2005,None,Ex,Y,1838,2,1,4,1,TA,7,1,2,0,7,2006,WD,Normal,192140
1432,120,RL,Pave,IR1,TwnhsE,6,1976,1976,None,TA,Y,958,2,0,2,1,TA,5,0,2,0,10,2009,WD,Normal,143750
1433,30,RL,Pave,Reg,1Fam,4,1927,2007,None,TA,Y,968,2,0,4,1,TA,5,0,1,0,8,2007,WD,Normal,64500
1434,60,RL,Pave,IR1,1Fam,6,2000,2000,BrkFace,Ex,Y,1792,2,1,3,1,TA,8,1,2,0,5,2008,WD,Normal,186500
1435,20,RL,Pave,Reg,1Fam,5,1977,1977,None,Fa,Y,1126,2,0,3,1,TA,5,1,2,0,5,2006,WD,Normal,160000
1436,20,RL,Pave,Reg,1Fam,6,1962,2005,BrkFace,TA,Y,1537,1,1,3,1,Gd,7,1,2,0,7,2008,COD,Abnorml,174000
1437,20,RL,Pave,Reg,1Fam,4,1971,1971,None,TA,Y,864,1,0,3,1,TA,5,0,2,0,5,2007,WD,Normal,120500
1438,20,RL,Pave,Reg,1Fam,8,2008,2008,Stone,Ex,Y,1932,2,0,2,1,Ex,7,1,3,0,11,2008,New,Partial,394617
1439,20,RM,Pave,Reg,1Fam,6,1957,1996,None,TA,Y,1236,1,0,2,1,TA,6,0,2,0,4,2010,WD,Normal,149700
1440,60,RL,Pave,Reg,1Fam,7,1979,1979,BrkFace,TA,Y,1725,2,1,3,1,TA,6,1,2,0,11,2007,WD,Normal,197000
1441,70,RL,Pave,IR1,1Fam,6,1922,1994,None,Fa,Y,2555,2,0,3,1,TA,11,1,2,0,9,2008,WD,Normal,191000
1442,120,RM,Pave,Reg,TwnhsE,6,2004,2004,BrkFace,Ex,Y,848,1,0,1,1,Gd,3,1,2,0,5,2008,WD,Normal,149300
1443,60,FV,Pave,Reg,1Fam,10,2008,2008,Stone,Ex,Y,2007,2,1,3,1,Ex,10,1,3,0,4,2009,WD,Normal,310000
1444,30,RL,Pave,Reg,1Fam,6,1916,1950,None,Fa,N,952,1,0,2,1,Fa,4,1,1,0,5,2009,WD,Normal,121000
1445,20,RL,Pave,Reg,1Fam,7,2004,2004,BrkFace,Ex,Y,1422,2,0,3,1,Gd,7,0,2,0,11,2007,WD,Normal,179600
1446,85,RL,Pave,Reg,1Fam,6,1966,1966,None,Gd,Y,913,1,0,3,1,TA,6,0,1,0,5,2007,WD,Normal,129000
1447,20,RL,Pave,IR1,1Fam,5,1962,1962,BrkFace,TA,Y,1188,1,0,3,1,TA,6,0,1,0,4,2010,WD,Normal,157900
1448,60,RL,Pave,Reg,1Fam,8,1995,1996,BrkFace,Ex,Y,2090,2,1,3,1,Gd,8,1,2,0,12,2007,WD,Normal,240000
1449,50,RL,Pave,Reg,1Fam,4,1910,2000,None,Gd,N,1346,1,1,2,1,TA,6,0,1,0,5,2007,WD,Normal,112000
